geometry,y,x
POINT Z (-121.2541977006377 49.46135918869365 2.229007804999128e-07),345.7502136230469,1021700.1530061612
POINT Z (-121.2545363985873 49.46101402386684 2.229007804999128e-07),351.4893798828125,1021746.9919939833
POINT Z (-121.254765469775 49.46058056369889 2.229007804999128e-07),350.7073974609375,1021798.4981413542
POINT Z (-121.2543246462393 49.46034460902007 2.229007804999128e-07),366.2190246582031,1021839.841279617
POINT Z (-121.2538838227037 49.46010865434125 2.229007804999128e-07),372.4410095214844,1021881.1845398636
POINT Z (-121.2540860635866 49.45981483609883 2.229007804999128e-07),375.70977783203125,1021925.1420422954
POINT Z (-121.2545093331543 49.45954873900956 2.229007804999128e-07),369.9815979003906,1021967.7684950996
POINT Z (-121.2548488743974 49.45920208466129 2.229007804999128e-07),366.6404113769531,1022014.6533165504
POINT Z (-121.2550987973899 49.4587690275082 2.229007804999128e-07),375.9222106933594,1022066.102144348
POINT Z (-121.2550090163681 49.45828854919623 2.229007804999128e-07),388.8045959472656,1022120.4688318156
POINT Z (-121.2549000167429 49.45780249747819 2.229007804999128e-07),395.0216064453125,1022175.1806455834
POINT Z (-121.2548263301651 49.45733355405198 2.229007804999128e-07),404.8393859863281,1022228.8721559575
POINT Z (-121.2545793249061 49.45690299589529 2.229007804999128e-07),411.56781005859375,1022280.1966779775
POINT Z (-121.2544562459032 49.45643508455947 2.229007804999128e-07),406.3583984375,1022333.7758448467
POINT Z (-121.2547438405084 49.45604603695043 2.229007804999128e-07),406.70062255859375,1022383.0916344589
POINT Z (-121.2552054815324 49.45585397559318 2.229007804999128e-07),398.09259033203125,1022422.7887521192
POINT Z (-121.2556671225564 49.45566191423591 2.229007804999128e-07),391.1374816894531,1022462.4859737329
POINT Z (-121.2561274774992 49.45546680240908 2.229007804999128e-07),388.7192077636719,1022502.2892257522
POINT Z (-121.2565872807063 49.45527038191435 2.229007804999128e-07),384.82000732421875,1022542.1380264272
POINT Z (-121.2570470839134 49.45507396141961 2.229007804999128e-07),375.860595703125,1022581.9869340385
POINT Z (-121.2575068871205 49.45487754092488 2.229007804999128e-07),367.44158935546875,1022621.8359589125
POINT Z (-121.2579016556126 49.45458806267808 2.229007804999128e-07),359.2778015136719,1022665.9317111685
POINT Z (-121.2582441502319 49.45422378608576 2.229007804999128e-07),363.5511779785156,1022713.4409081968
POINT Z (-121.2586833361175 49.454004826051 2.229007804999128e-07),352.5538024902344,1022754.5175566752
POINT Z (-121.2591416946855 49.45381108873441 2.229007804999128e-07),339.50018310546875,1022794.4009426798
POINT Z (-121.25954670388 49.45351788649639 2.229007804999128e-07),339.5710144042969,1022838.2747124989
POINT Z (-121.2599517130745 49.45322468425838 2.229007804999128e-07),335.7793884277344,1022882.1485943849
POINT Z (-121.260356722269 49.45293148202036 2.229007804999128e-07),335.98260498046875,1022926.022568085
POINT Z (-121.2607617314635 49.45263827978235 2.229007804999128e-07),333.7572021484375,1022969.8966510266
POINT Z (-121.2611548355072 49.45233166167321 2.229007804999128e-07),333.019775390625,1023014.5139070499
POINT Z (-121.2614941030008 49.45196437763077 2.229007804999128e-07),329.79998779296875,1023062.4923376776
POINT Z (-121.2618333704943 49.45159709358835 2.229007804999128e-07),327.8415832519531,1023110.2041019325
POINT Z (-121.2622098249348 49.45126949985195 2.229007804999128e-07),326.84979248046875,1023155.719986719
POINT Z (-121.2625984026765 49.45095484553595 2.229007804999128e-07),328.07977294921875,1023200.6113579375
POINT Z (-121.2629869804184 49.45064019121994 2.229007804999128e-07),342.56158447265625,1023245.5028236707
POINT Z (-121.2633755581602 49.45032553690394 2.229007804999128e-07),341.4567565917969,1023290.3943839136
POINT Z (-121.263764135902 49.45001088258792 2.229007804999128e-07),342.6410217285156,1023335.2860338815
POINT Z (-121.2641527136437 49.44969622827191 2.229007804999128e-07),344.8365783691406,1023380.1482026916
POINT Z (-121.2645412913855 49.4493815739559 2.229007804999128e-07),341.843994140625,1023425.065494543
POINT Z (-121.2649298691273 49.4490669196399 2.229007804999128e-07),327.4222106933594,1023469.9828825408
POINT Z (-121.2653184468691 49.4487522653239 2.229007804999128e-07),324.5801696777344,1023514.9003802211
POINT Z (-121.2657287454428 49.44846728822584 2.229007804999128e-07),324.6700439453125,1023558.4129560568
POINT Z (-121.2661612278449 49.44822063241512 2.229007804999128e-07),323.82080078125,1023600.3129827887
POINT Z (-121.2666242795317 49.4480319974891 2.229007804999128e-07),322.97979736328125,1023639.8975225849
POINT Z (-121.2670873312186 49.44784336256306 2.229007804999128e-07),319.1072082519531,1023679.4821672088
POINT Z (-121.267531809626 49.44761691843353 2.229007804999128e-07),315.0003967285156,1023720.5161696511
POINT Z (-121.2679641256517 49.44736571561916 2.229007804999128e-07),315.14080810546875,1023762.4993050232
POINT Z (-121.2683964416774 49.44711451280478 2.229007804999128e-07),314.5625915527344,1023804.4825551665
POINT Z (-121.2688287577031 49.44686330999041 2.229007804999128e-07),313.67041015625,1023846.4659200797
POINT Z (-121.2692610737287 49.44661210717604 2.229007804999128e-07),313.6484069824219,1023888.4493997614
POINT Z (-121.2696933897544 49.44636090436165 2.229007804999128e-07),311.7403869628906,1023930.4329942049
POINT Z (-121.2701257057801 49.44610970154729 2.229007804999128e-07),314.9504089355469,1023972.4167034109
POINT Z (-121.2705580207719 49.4458584969538 2.229007804999128e-07),317.7602233886719,1024014.4006018006
POINT Z (-121.2709943623548 49.44561682549489 2.229007804999128e-07),312.52117919921875,1024056.057556522
POINT Z (-121.271475815231 49.44548190652655 2.229007804999128e-07),310.3505859375,1024094.0511817287
POINT Z (-121.2719572681071 49.4453469875582 2.229007804999128e-07),309.8502197265625,1024132.0449006716
POINT Z (-121.2724387209833 49.44521206858987 2.229007804999128e-07),309.1501770019531,1024170.0387098587
POINT Z (-121.2729201738595 49.44507714962153 2.229007804999128e-07),308.4981994628906,1024208.0326028625
POINT Z (-121.2734078397799 49.44500098110512 2.229007804999128e-07),307.60040283203125,1024245.4441348177
POINT Z (-121.2739068634826 49.44503221160614 2.229007804999128e-07),309.3299865722656,1024281.7909421477
POINT Z (-121.2744058871852 49.44506344210718 2.229007804999128e-07),315.2510070800781,1024318.1377222589
POINT Z (-121.2749049108878 49.44509467260821 2.229007804999128e-07),314.5401916503906,1024354.484474565
POINT Z (-121.2754039345905 49.44512590310926 2.229007804999128e-07),306.7002258300781,1024390.8311999495
POINT Z (-121.2758834921257 49.44503288171567 2.229007804999128e-07),306.3997802734375,1024471.7906109577
POINT Z (-121.276349054922 49.4448505323734 2.229007804999128e-07),305.7008056640625,1024529.5493140662
POINT Z (-121.2768146177184 49.44466818303114 2.229007804999128e-07),304.5298156738281,1024568.9258202133
POINT Z (-121.2772801805148 49.44448583368887 2.229007804999128e-07),303.6803894042969,1024608.302433162
POINT Z (-121.2777447418085 49.44430106979609 2.229007804999128e-07),303.2997741699219,1024647.7619749145
POINT Z (-121.2781823864516 49.44406238201991 2.229007804999128e-07),303.9888000488281,1024689.2928181612
POINT Z (-121.2784911491452 49.44366910654514 2.229007804999128e-07),304.1795959472656,1024738.4202069939
POINT Z (-121.2788197279915 49.44329321876285 2.229007804999128e-07),302.22979736328125,1024786.5872303927
POINT Z (-121.2792156543404 49.44298786269816 2.229007804999128e-07),302.140625,1024831.0502298991
POINT Z (-121.2796726521078 49.44278863452441 2.229007804999128e-07),301.0301818847656,1024871.0783919328
POINT Z (-121.2801356017835 49.44259974938016 2.229007804999128e-07),302.24920654296875,1024910.6744382924
POINT Z (-121.2805985514593 49.44241086423593 2.229007804999128e-07),304.3302001953125,1024950.2705926329
POINT Z (-121.2810615011351 49.4422219790917 2.229007804999128e-07),302.210205078125,1024989.8668518976
POINT Z (-121.2815244508108 49.44203309394746 2.229007804999128e-07),300.6210021972656,1025029.4632048415
POINT Z (-121.2819888803115 49.4418485233243 2.229007804999128e-07),299.16943359375,1025068.9316591868
POINT Z (-121.282476410498 49.44174325663442 2.229007804999128e-07),300.3985900878906,1025106.3623608748
POINT Z (-121.2829722821392 49.44167921500205 2.229007804999128e-07),305.6296081542969,1025143.0167686592
POINT Z (-121.2834689900798 49.44162193305266 2.229007804999128e-07),307.34979248046875,1025179.5906865223
POINT Z (-121.2839656980205 49.44156465110331 2.229007804999128e-07),312.1802062988281,1025216.1646408031
POINT Z (-121.2844606051323 49.44149844348619 2.229007804999128e-07),312.5,1025252.9059943409
POINT Z (-121.2849576272492 49.44145025174657 2.229007804999128e-07),310.1510009765625,1025289.4495031644
POINT Z (-121.285454334417 49.44139296309672 2.229007804999128e-07),305.9210205078125,1025326.0236500363
POINT Z (-121.2859480318963 49.441314041545 2.229007804999128e-07),302.4504089355469,1025362.8861716866
POINT Z (-121.2864415136827 49.44123356964663 2.229007804999128e-07),298.6694030761719,1025399.7694094093
POINT Z (-121.2869366399074 49.4411656767251 2.229007804999128e-07),297.7900085449219,1025436.4948414357
POINT Z (-121.2874342243146 49.44111658744161 2.229007804999128e-07),298.0096130371094,1025472.9843366053
POINT Z (-121.28793012774 49.44105566792817 2.229007804999128e-07),299.3595886230469,1025509.6345168491
POINT Z (-121.2884134799549 49.44093187627827 2.229007804999128e-07),298.98101806640625,1025547.4463143889
POINT Z (-121.2888891110083 49.44077768451128 2.229007804999128e-07),294.51861572265625,1025585.9604184094
POINT Z (-121.2893647420618 49.44062349274427 2.229007804999128e-07),294.42041015625,1025624.474616712
POINT Z (-121.2898483375288 49.44050070343084 2.229007804999128e-07),293.80059814453125,1025662.264477847
POINT Z (-121.2903399631465 49.44040957576171 2.229007804999128e-07),292.8389892578125,1025699.3239967239
POINT Z (-121.2908315887641 49.44031844809255 2.229007804999128e-07),293.0596008300781,1025736.3835732123
POINT Z (-121.2913232143817 49.44022732042341 2.229007804999128e-07),292.7502136230469,1025773.4432091642
POINT Z (-121.2916871317046 49.44001945787202 2.229007804999128e-07),294.4893798828125,1025815.7838604425
POINT Z (-121.2917689809269 49.43955389915775 2.229007804999128e-07),296.690185546875,1025869.7869846828
POINT Z (-121.2922609831769 49.43946482735522 2.229007804999128e-07),293.0802001953125,1025906.8115990125
POINT Z (-121.2927541467066 49.43939328460442 2.229007804999128e-07),289.8999938964844,1025943.7247010935
POINT Z (-121.2932535993597 49.43941667364764 2.229007804999128e-07),289.1896057128906,1025980.0335641193
POINT Z (-121.2937530520127 49.43944006269087 2.229007804999128e-07),288.7703857421875,1026016.3424089637
POINT Z (-121.2942525046658 49.43946345173411 2.229007804999128e-07),287.150390625,1026052.6512362913
POINT Z (-121.2947492265119 49.4394649546924 2.229007804999128e-07),285.26141357421875,1026089.2144883873
POINT Z (-121.2952276189438 49.43931955633913 2.229007804999128e-07),281.736572265625,1026127.485653225
POINT Z (-121.2957060113757 49.43917415798585 2.229007804999128e-07),280.3398132324219,1026165.7569101563
POINT Z (-121.2961844038075 49.43902875963259 2.229007804999128e-07),279.8392028808594,1026204.0282558827
POINT Z (-121.2966627962394 49.43888336127932 2.229007804999128e-07),285.41961669921875,1026242.2996904043
POINT Z (-121.2971411886713 49.43873796292604 2.229007804999128e-07),283.309814453125,1026280.5712137182
POINT Z (-121.2975941940144 49.43853602543612 2.229007804999128e-07),284.15020751953125,1026320.8663462519
POINT Z (-121.2980207136159 49.43827510201914 2.229007804999128e-07),283.44061279296875,1026363.272677484
POINT Z (-121.2984472332174 49.43801417860217 2.229007804999128e-07),283.8305969238281,1026405.679123597
POINT Z (-121.2988737528189 49.43775325518518 2.229007804999128e-07),285.02960205078125,1026448.0856845776
POINT Z (-121.2993002724204 49.43749233176821 2.229007804999128e-07),286.5016174316406,1026490.4923604352
POINT Z (-121.299726792022 49.43723140835123 2.229007804999128e-07),284.5,1026532.8991511723
POINT Z (-121.3001533116234 49.43697048493426 2.229007804999128e-07),282.8599853515625,1026575.3060567818
POINT Z (-121.300579831225 49.43670956151728 2.229007804999128e-07),280.47100830078125,1026617.7130812779
POINT Z (-121.3010331170943 49.4365480209763 2.229007804999128e-07),279.09039306640625,1026657.8218508607
POINT Z (-121.3014443290687 49.4362635834399 2.229007804999128e-07),277.8900146484375,1026701.2901692125
POINT Z (-121.3018555410431 49.43597914590348 2.229007804999128e-07),277.1005859375,1026744.7585889942
POINT Z (-121.3022667530175 49.43569470836708 2.229007804999128e-07),276.4307861328125,1026788.2271221053
POINT Z (-121.3026837558741 49.43541903407693 2.229007804999128e-07),275.1000061035156,1026831.2973437213
POINT Z (-121.3031226645571 49.43517998901073 2.229007804999128e-07),277.8683776855469,1026872.7892926414
POINT Z (-121.3035670926808 49.43495089592303 2.229007804999128e-07),314.73876953125,1026913.8696200548
POINT Z (-121.3040115208045 49.43472180283531 2.229007804999128e-07),301.5195617675781,1026954.9500558976
POINT Z (-121.3044559489282 49.43449270974759 2.229007804999128e-07),274.8905334472656,1026996.0306049427
POINT Z (-121.3047675697106 49.43412861237997 2.229007804999128e-07),275.7232666015625,1027043.9466049308
POINT Z (-121.3049441072503 49.43366081488414 2.229007804999128e-07),278.3509826660156,1027097.5153174833
POINT Z (-121.3051830070394 49.43322617258837 2.229007804999128e-07),276.5040283203125,1027149.0944086508
POINT Z (-121.30538265621 49.43277076128211 2.229007804999128e-07),275.7604675292969,1027201.9204806852
POINT Z (-121.3055025109858 49.4322913681051 2.229007804999128e-07),275.3985595703125,1027256.2197874432
POINT Z (-121.3055268923776 49.43179196291117 2.229007804999128e-07),273.609130859375,1027311.7789018768
POINT Z (-121.3055512737694 49.43129255771721 2.229007804999128e-07),274.5174560546875,1027367.3380232499
POINT Z (-121.305555189188 49.43079289765114 2.229007804999128e-07),274.3711242675781,1027422.9134244166
POINT Z (-121.3055307808088 49.43029349377547 2.229007804999128e-07),272.7184753417969,1027478.4724651733
POINT Z (-121.3056324388246 49.42980780313832 2.229007804999128e-07),270.0687255859375,1027533.1641690072
POINT Z (-121.3057856054851 49.42933184098212 2.229007804999128e-07),268.64898681640625,1027587.2416017399
POINT Z (-121.306018497532 49.42889021242217 2.229007804999128e-07),268.7679138183594,1027639.2140523343
POINT Z (-121.3063391071069 49.42850653351938 2.229007804999128e-07),272.0340270996094,1027687.8021139799
POINT Z (-121.3067032749096 49.4281663766649 2.229007804999128e-07),275.0111083984375,1027734.0711416842
POINT Z (-121.307099800633 49.4278617993336 2.229007804999128e-07),280.4598083496094,1027778.5015582632
POINT Z (-121.3074963263563 49.42755722200229 2.229007804999128e-07),278.37091064453125,1027822.93207987
POINT Z (-121.3078928520796 49.42725264467099 2.229007804999128e-07),273.3415832519531,1027867.3627068193
POINT Z (-121.3082924302154 49.42695211865389 2.229007804999128e-07),276.1430969238281,1027911.5977793199
POINT Z (-121.3086920014477 49.42665164443899 2.229007804999128e-07),275.36920166015625,1027955.8316989111
POINT Z (-121.3089819252475 49.42625018567354 2.229007804999128e-07),270.710205078125,1028005.5167301461
POINT Z (-121.3092357055136 49.42581937762291 2.229007804999128e-07),266.28143310546875,1028056.8346594746
POINT Z (-121.3093440950453 49.42533224346158 2.229007804999128e-07),258.1011962890625,1028111.6180819066
POINT Z (-121.3093275221861 49.42484205271064 2.229007804999128e-07),255.19223022460938,1028166.591121443
POINT Z (-121.3093038551952 49.42434505783849 2.229007804999128e-07),257.7032775878906,1028221.9968949005
POINT Z (-121.3093483178714 49.42384899411518 2.229007804999128e-07),262.31298828125,1028277.3433084543
