geometry,y,x
POINT Z (-121.474559325311 49.36538729212615 2.229007804999128e-07),45.28900528,1045394.306
POINT Z (-121.4750571687783 49.36534090374278 2.229007804999128e-07),45.92100525,1045430.824
POINT Z (-121.4755550122455 49.36529451535942 2.229007804999128e-07),44.95995331,1045467.342
POINT Z (-121.4760528557128 49.36524812697607 2.229007804999128e-07),43.82758331,1045503.86
POINT Z (-121.4765479881745 49.3652636095932 2.229007804999128e-07),43.20879745,1045540.637
POINT Z (-121.4770398662352 49.36535336466768 2.229007804999128e-07),43.90939713,1045577.723
POINT Z (-121.4775317442959 49.36544311974214 2.229007804999128e-07),42.77119827,1045614.81
POINT Z (-121.4780236223566 49.36553287481659 2.229007804999128e-07),42.59064865,1045651.897
POINT Z (-121.4785155004173 49.36562262989108 2.229007804999128e-07),43.06918335,1045688.983
POINT Z (-121.479007378478 49.36571238496552 2.229007804999128e-07),41.32939911,1045726.07
POINT Z (-121.4794992565387 49.36580214004 2.229007804999128e-07),40.53042221,1045763.156
POINT Z (-121.4799911345994 49.36589189511444 2.229007804999128e-07),39.81999969,1045800.242
POINT Z (-121.4804830126602 49.36598165018892 2.229007804999128e-07),39.5901947,1045837.329
POINT Z (-121.4809748907209 49.36607140526336 2.229007804999128e-07),38.66896439,1045874.415
POINT Z (-121.4814667687816 49.36616116033785 2.229007804999128e-07),38.42819214,1045911.501
POINT Z (-121.4819586468423 49.36625091541229 2.229007804999128e-07),37.91040802,1045948.587
POINT Z (-121.4824500419347 49.36632899412147 2.229007804999128e-07),37.83140182,1045985.717
POINT Z (-121.4829328273942 49.36619892413987 2.229007804999128e-07),37.64881516,1046023.641
POINT Z (-121.4834156128537 49.36606885415825 2.229007804999128e-07),38.17961502,1046061.565
POINT Z (-121.4838983983131 49.36593878417666 2.229007804999128e-07),38.52903366,1046099.488
POINT Z (-121.4843811837726 49.36580871419506 2.229007804999128e-07),38.20939255,1046137.412
POINT Z (-121.4848639692321 49.36567864421344 2.229007804999128e-07),38.11100769,1046175.336
POINT Z (-121.4853467546916 49.36554857423183 2.229007804999128e-07),37.38902283,1046213.26
POINT Z (-121.4858381007954 49.36548267429409 2.229007804999128e-07),37.07839966,1046250.381
POINT Z (-121.4863380997159 49.36548163531877 2.229007804999128e-07),37.04039001,1046286.689
POINT Z (-121.4868380986364 49.36548059634346 2.229007804999128e-07),36.9391861,1046322.998
POINT Z (-121.487338097557 49.36547955736815 2.229007804999128e-07),36.77003098,1046359.306
POINT Z (-121.4878380964775 49.36547851839283 2.229007804999128e-07),36.75857925,1046395.615
POINT Z (-121.488338095398 49.36547747941753 2.229007804999128e-07),36.52939987,1046431.923
POINT Z (-121.4888380943186 49.36547644044222 2.229007804999128e-07),36.54922104,1046468.231
POINT Z (-121.4893380932391 49.3654754014669 2.229007804999128e-07),36.74876022,1046504.54
POINT Z (-121.4898380921596 49.36547436249161 2.229007804999128e-07),37.90036774,1046540.848
POINT Z (-121.4903380910801 49.36547332351629 2.229007804999128e-07),37.59241104,1046577.157
POINT Z (-121.4908380900007 49.36547228454097 2.229007804999128e-07),37.6641922,1046613.465
POINT Z (-121.4913378731465 49.36547546081985 2.229007804999128e-07),37.43023682,1046649.794
POINT Z (-121.4918364725181 49.36550152662763 2.229007804999128e-07),37.68225861,1046686.239
POINT Z (-121.4923364702619 49.36550002457939 2.229007804999128e-07),37.71257019,1046722.547
POINT Z (-121.4928364680058 49.36549852253115 2.229007804999128e-07),37.94054413,1046758.856
POINT Z (-121.4933364657496 49.36549702048291 2.229007804999128e-07),37.88261414,1046795.164
POINT Z (-121.4938364634935 49.36549551843468 2.229007804999128e-07),37.8074379,1046831.472
POINT Z (-121.4943364612373 49.36549401638644 2.229007804999128e-07),37.72296524,1046867.781
POINT Z (-121.4948345565304 49.3654598492349 2.229007804999128e-07),37.61995316,1046904.274
POINT Z (-121.4953345538309 49.36545820622239 2.229007804999128e-07),37.69738388,1046940.582
POINT Z (-121.4958345511314 49.36545656320989 2.229007804999128e-07),37.77246475,1046976.891
POINT Z (-121.4963345484319 49.36545492019739 2.229007804999128e-07),37.69763565,1047013.199
POINT Z (-121.4968345457324 49.36545327718488 2.229007804999128e-07),37.60591888,1047049.508
POINT Z (-121.4973345430329 49.36545163417239 2.229007804999128e-07),37.36572647,1047085.816
POINT Z (-121.4978345403335 49.36544999115987 2.229007804999128e-07),37.33004761,1047122.125
POINT Z (-121.4983345376339 49.36544834814736 2.229007804999128e-07),37.78035355,1047158.433
POINT Z (-121.4988345349345 49.36544670513486 2.229007804999128e-07),37.72768784,1047194.742
POINT Z (-121.499334532235 49.36544506212235 2.229007804999128e-07),37.13492203,1047231.051
POINT Z (-121.4998345295354 49.36544341910986 2.229007804999128e-07),35.76753998,1047267.359
POINT Z (-121.500334526836 49.36544177609736 2.229007804999128e-07),35.89960098,1047303.668
POINT Z (-121.5008342623679 49.36543015482854 2.229007804999128e-07),37.27703476,1047340.002
POINT Z (-121.5013336580739 49.3654055798655 2.229007804999128e-07),37.28547668,1047376.369
POINT Z (-121.5018330537799 49.36538100490245 2.229007804999128e-07),35.97728729,1047412.736
POINT Z (-121.5023324494859 49.36535642993941 2.229007804999128e-07),34.99718475,1047449.103
POINT Z (-121.5028318745102 49.36533368232251 2.229007804999128e-07),35.67557144,1047485.467
POINT Z (-121.5033317092822 49.36533651850196 2.229007804999128e-07),35.82236481,1047521.792
POINT Z (-121.5038310987521 49.36531181714002 2.229007804999128e-07),35.64749146,1047558.16
POINT Z (-121.5043304882221 49.36528711577808 2.229007804999128e-07),35.84749222,1047594.528
POINT Z (-121.5048298776921 49.36526241441614 2.229007804999128e-07),36.05241394,1047630.895
POINT Z (-121.5053292671621 49.36523771305419 2.229007804999128e-07),36.13994598,1047667.263
POINT Z (-121.505828656632 49.36521301169225 2.229007804999128e-07),36.0030098,1047703.631
POINT Z (-121.506328046102 49.3651883103303 2.229007804999128e-07),33.68733215,1047739.999
POINT Z (-121.506827435572 49.36516360896837 2.229007804999128e-07),33.87689209,1047776.367
POINT Z (-121.507326825042 49.36513890760641 2.229007804999128e-07),35.22990417,1047812.735
POINT Z (-121.5078262145119 49.36511420624448 2.229007804999128e-07),35.30527496,1047849.103
POINT Z (-121.5083256039819 49.36508950488253 2.229007804999128e-07),35.0802002,1047885.471
POINT Z (-121.5088249934519 49.36506480352058 2.229007804999128e-07),34.85447311,1047921.839
POINT Z (-121.5093243829218 49.36504010215864 2.229007804999128e-07),35.30306244,1047958.207
POINT Z (-121.5098237723918 49.36501540079671 2.229007804999128e-07),35.59828186,1047994.575
POINT Z (-121.5103231618618 49.36499069943476 2.229007804999128e-07),35.53236389,1048030.943
POINT Z (-121.5108225513317 49.36496599807281 2.229007804999128e-07),35.34291077,1048067.311
POINT Z (-121.5113219408017 49.36494129671087 2.229007804999128e-07),35.13532257,1048103.679
POINT Z (-121.5118213302717 49.36491659534894 2.229007804999128e-07),34.85286331,1048140.047
POINT Z (-121.5123207197417 49.36489189398699 2.229007804999128e-07),35.18266296,1048176.415
POINT Z (-121.5128201092116 49.36486719262506 2.229007804999128e-07),35.18033218,1048212.783
POINT Z (-121.5133194986816 49.3648424912631 2.229007804999128e-07),35.20273972,1048249.151
POINT Z (-121.5138188881516 49.36481778990116 2.229007804999128e-07),35.0025444,1048285.519
POINT Z (-121.5143182776215 49.36479308853921 2.229007804999128e-07),35.01775742,1048321.888
POINT Z (-121.5148176670915 49.36476838717728 2.229007804999128e-07),35.23807907,1048358.256
POINT Z (-121.5153170565615 49.36474368581533 2.229007804999128e-07),35.28390884,1048394.624
POINT Z (-121.5158164460314 49.36471898445338 2.229007804999128e-07),35.68750381,1048430.992
POINT Z (-121.5163158355014 49.36469428309144 2.229007804999128e-07),35.61265945,1048467.36
POINT Z (-121.5168152249714 49.36466958172951 2.229007804999128e-07),35.5802536,1048503.729
POINT Z (-121.5173146144414 49.36464488036757 2.229007804999128e-07),35.63040161,1048540.097
POINT Z (-121.5178136325403 49.36461418716623 2.229007804999128e-07),35.7049408,1048576.501
POINT Z (-121.5183128618414 49.36458689323217 2.229007804999128e-07),35.37449646,1048612.885
POINT Z (-121.5188122487264 49.36456213966418 2.229007804999128e-07),35.41209793,1048649.253
POINT Z (-121.5193116356113 49.36453738609621 2.229007804999128e-07),35.19239807,1048685.622
POINT Z (-121.5198110224963 49.36451263252822 2.229007804999128e-07),40.00191879,1048721.991
POINT Z (-121.5203104093812 49.36448787896025 2.229007804999128e-07),34.999897,1048758.359
POINT Z (-121.5207990913938 49.36440487020914 2.229007804999128e-07),35.07640839,1048795.715
POINT Z (-121.5212746543885 49.36425046866101 2.229007804999128e-07),35.80551147,1048834.281
POINT Z (-121.5217502173831 49.36409606711286 2.229007804999128e-07),37.96840286,1048872.848
POINT Z (-121.522221846916 49.36396261920709 2.229007804999128e-07),35.77000427,1048911.702
POINT Z (-121.5226296927553 49.36424621911861 2.229007804999128e-07),34.67039871,1048955.296
POINT Z (-121.5230972196091 49.36440435767319 2.229007804999128e-07),34.0748024,1048994.467
POINT Z (-121.5235947583397 49.36445390776454 2.229007804999128e-07),34.24246979,1049031.015
POINT Z (-121.5240922958249 49.36450347014443 2.229007804999128e-07),33.82932281,1049067.563
POINT Z (-121.5245896596763 49.36455474586381 2.229007804999128e-07),29.42140388,1049104.127
POINT Z (-121.5250870235276 49.36460602158321 2.229007804999128e-07),30.15896797,1049140.692
POINT Z (-121.5255453955493 49.36477091731177 2.229007804999128e-07),36.05251694,1049180.497
POINT Z (-121.5260453624584 49.36477666968369 2.229007804999128e-07),36.48539352,1049216.809
POINT Z (-121.5265423867733 49.36472315982164 2.229007804999128e-07),36.67053604,1049254.224
POINT Z (-121.5270393245664 49.36466790740278 2.229007804999128e-07),36.91279221,1049291.673
POINT Z (-121.5275362623595 49.36461265498394 2.229007804999128e-07),36.99259949,1049328.466
POINT Z (-121.5280332001526 49.36455740256509 2.229007804999128e-07),37.07504654,1049365.072
POINT Z (-121.5285301379457 49.36450215014625 2.229007804999128e-07),37.16259766,1049401.677
POINT Z (-121.5290270757388 49.36444689772739 2.229007804999128e-07),37.25254822,1049438.283
POINT Z (-121.5295240135319 49.36439164530857 2.229007804999128e-07),37.32985306,1049474.889
POINT Z (-121.530020951325 49.36433639288971 2.229007804999128e-07),37.4203949,1049511.494
POINT Z (-121.5305178891181 49.36428114047087 2.229007804999128e-07),37.50979996,1049548.1
POINT Z (-121.5310148269112 49.36422588805202 2.229007804999128e-07),37.60000229,1049584.706
POINT Z (-121.5315117647043 49.36417063563318 2.229007804999128e-07),37.70000076,1049621.311
POINT Z (-121.5320087024974 49.36411538321433 2.229007804999128e-07),37.96999741,1049657.917
POINT Z (-121.5325056402905 49.36406013079549 2.229007804999128e-07),38.24980164,1049694.523
POINT Z (-121.5330025780836 49.36400487837665 2.229007804999128e-07),38.47920609,1049731.129
POINT Z (-121.5335006345594 49.36396329840205 2.229007804999128e-07),38.54999924,1049767.627
POINT Z (-121.5339995898543 49.36393132518428 2.229007804999128e-07),38.64940262,1049804.037
POINT Z (-121.5344983142834 49.36389563283524 2.229007804999128e-07),38.77960205,1049840.471
POINT Z (-121.5349974181542 49.36386626524038 2.229007804999128e-07),38.93979645,1049876.867
POINT Z (-121.5354968326981 49.36384207612326 2.229007804999128e-07),39.03979874,1049913.233
POINT Z (-121.535996247242 49.36381788700611 2.229007804999128e-07),39.15979767,1049949.6
POINT Z (-121.5364958366222 49.36379929081984 2.229007804999128e-07),39.229599,1049985.949
POINT Z (-121.5369957868993 49.36379223954867 2.229007804999128e-07),39.3492012,1050022.263
POINT Z (-121.5374957371764 49.36378518827748 2.229007804999128e-07),39.45979691,1050058.577
POINT Z (-121.5379956874535 49.3637781370063 2.229007804999128e-07),39.5501976,1050094.891
POINT Z (-121.5384954548589 49.36376512755478 2.229007804999128e-07),39.67960358,1050131.223
POINT Z (-121.5389948965192 49.36374150494034 2.229007804999128e-07),39.84999847,1050167.587
POINT Z (-121.5394930074405 49.36370198858478 2.229007804999128e-07),39.5921936,1050204.079
POINT Z (-121.539992706787 49.36368465182891 2.229007804999128e-07),39.36080933,1050240.418
POINT Z (-121.5404924061335 49.36366731507305 2.229007804999128e-07),39.39099121,1050276.756
POINT Z (-121.5409920614417 49.36364896080048 2.229007804999128e-07),40.64078903,1050313.099
POINT Z (-121.541463212851 49.36352608000492 2.229007804999128e-07),45.40620041,1050351.863
POINT Z (-121.5419625328541 49.36350146869542 2.229007804999128e-07),51.99480057,1050388.237
POINT Z (-121.5424619418625 49.36347716556193 2.229007804999128e-07),57.38600159,1050424.604
POINT Z (-121.5429613508709 49.36345286242846 2.229007804999128e-07),60.27582169,1050460.971
POINT Z (-121.543461083863 49.36344082031661 2.229007804999128e-07),62.85639572,1050497.307
POINT Z (-121.5439610794319 49.3634387153203 2.229007804999128e-07),64.90640259,1050533.617
POINT Z (-121.5444610750009 49.36343661032396 2.229007804999128e-07),69.5450058,1050569.927
POINT Z (-121.5449610705698 49.36343450532762 2.229007804999128e-07),71.0490036,1050606.236
POINT Z (-121.5454609738171 49.36344292857335 2.229007804999128e-07),65.97940826,1050642.555
POINT Z (-121.5459608555836 49.36345380145175 2.229007804999128e-07),66.00840759,1050678.876
POINT Z (-121.5464607628199 49.36344754460666 2.229007804999128e-07),63.35937881,1050715.195
POINT Z (-121.5469606747094 49.36343815829726 2.229007804999128e-07),62.78660202,1050751.513
POINT Z (-121.5474605865988 49.36342877198788 2.229007804999128e-07),64.37481689,1050787.831
POINT Z (-121.5479604984883 49.3634193856785 2.229007804999128e-07),61.78660583,1050824.149
POINT Z (-121.5484604103777 49.36340999936912 2.229007804999128e-07),59.69420242,1050860.467
POINT Z (-121.5489499241958 49.36332208129014 2.229007804999128e-07),54.87841797,1050897.766
POINT Z (-121.5494350526262 49.36320104242841 2.229007804999128e-07),51.64601517,1050935.478
POINT Z (-121.5499201810565 49.36308000356669 2.229007804999128e-07),47.81938934,1050973.191
POINT Z (-121.5504053094869 49.36295896470496 2.229007804999128e-07),48.45760727,1051010.903
POINT Z (-121.5508967101774 49.36287684474649 2.229007804999128e-07),46.41019058,1051048.027
POINT Z (-121.5513953019627 49.36283934499077 2.229007804999128e-07),49.26701355,1051084.473
POINT Z (-121.551893893748 49.36280184523508 2.229007804999128e-07),46.83878326,1051120.92
POINT Z (-121.5523924855332 49.36276434547935 2.229007804999128e-07),46.51760864,1051157.367
POINT Z (-121.5528910773184 49.36272684572366 2.229007804999128e-07),46.18019485,1051193.814
POINT Z (-121.5533896691037 49.36268934596794 2.229007804999128e-07),46.76920319,1051230.261
POINT Z (-121.553888260889 49.36265184621224 2.229007804999128e-07),46.41899872,1051266.708
POINT Z (-121.5543868526742 49.36261434645652 2.229007804999128e-07),47.04978561,1051303.155
POINT Z (-121.5548854444595 49.36257684670081 2.229007804999128e-07),47.32742691,1051339.602
POINT Z (-121.5553840362447 49.3625393469451 2.229007804999128e-07),47.8095932,1051376.049
POINT Z (-121.55588262803 49.36250184718939 2.229007804999128e-07),49.20899963,1051412.496
POINT Z (-121.5563812198152 49.36246434743369 2.229007804999128e-07),49.3687973,1051448.943
POINT Z (-121.5568798116005 49.36242684767797 2.229007804999128e-07),55.77618408,1051485.39
POINT Z (-121.5573784033857 49.36238934792226 2.229007804999128e-07),56.96702957,1051521.837
POINT Z (-121.557876995171 49.36235184816656 2.229007804999128e-07),60.34740067,1051558.284
POINT Z (-121.5583755773963 49.3623142367491 2.229007804999128e-07),61.54841232,1051594.732
POINT Z (-121.5588732874726 49.3622664384225 2.229007804999128e-07),59.23019791,1051631.265
POINT Z (-121.5593709975488 49.3622186400959 2.229007804999128e-07),58.41019821,1051667.797
POINT Z (-121.559868707625 49.36217084176931 2.229007804999128e-07),55.47019958,1051704.33
POINT Z (-121.5603671655214 49.3621352156702 2.229007804999128e-07),54.27919769,1051740.79
POINT Z (-121.5608665033021 49.36211342928507 2.229007804999128e-07),52.4909935,1051777.165
POINT Z (-121.561364540727 49.36206917181736 2.229007804999128e-07),50.61040115,1051813.666
POINT Z (-121.5618625781518 49.36202491434967 2.229007804999128e-07),49.25959778,1051850.167
